conf;price;time
0001;1207;0.00011436399654485285
0001;3037;0.0006196399917826056
1000;2256;3.279201337136328e-05
1000;8360;0.0003754410136025399
0001;3487;0.0002393560134805739
0100;3088;0.00023997202515602112
0010;6384;0.0011054509959649295
1110;4919;0.0012102860200684518
0100;6540;0.00012583599891513586
1000;1891;0.0002917640085797757
1000;11186;0.0006178189942147583
0010;3927;0.0015361089899670333
1000;10802;0.0005570729845203459
0001;4267;0.0007185990107245743
0100;12485;0.0002425219863653183
1000;3076;0.0005484319990500808
1000;5474;0.000252475991146639
0010;4834;0.0003317380032967776
1000;7649;0.00015273099415935576
0100;1630;0.00022780397557653487
0010;6232;0.0002964109880849719
0100;3855;0.000655944983009249
0001;10120;0.00015286001143977046
0001;5446;0.0009677420021034777
0010;3611;0.00029481100500561297
0010;6193;0.0006345650181174278
0001;9277;0.00016563601093366742
0010;177150;0.0001901139912661165
1000;4404;0.0005250019894447178
0010;1681;0.0004889900155831128
0010;4126;0.0011423979885876179
0001;3541;0.0006964140047784895
0001;3493;0.0002533690130803734
0001;7223;0.0008037660154514015
0100;3508;0.0008070319890975952
0010;6943;0.00034494599094614387
0100;4096;0.0009285210107918829
1000;6970;0.000687785999616608
0001;6737;0.0010653150093276054
0010;4362;0.0011470130120869726
0001;8816;0.0002962469880003482
0001;2439;9.650300489738584e-05
1000;8430;0.00037214599433355033
0100;3770;0.0004847099771723151
1000;1354;0.0005403990217018872
0100;4864;0.0002910770126618445
0010;2188;0.000625865999609232
0010;3538;0.0011500219989102334
0010;4286;0.0003847010084427893
0100;1870;0.0006386559980455786
1000;7178;0.00024402799317613244
0100;2710;2.4384993594139814e-05
1000;6154;0.0013736819964833558
0100;17186;9.97280003502965e-05
0010;3802;0.0007567360007669777
1000;4266;0.0007886830135248601
0100;4475;0.0007591570029035211
1000;2464;7.695899694226682e-05
0001;5917;0.00022539999918080866
0010;3668;0.0007728220080025494
0001;7284;0.0010449349938426167
0001;7144;0.00033328100107610226
0010;4480;0.0009627680119592696
0001;5671;0.0007283970189746469
0100;10052;0.0006899069994688034
0100;7685;0.00013585298438556492
0010;5047;0.0008409380097873509
1000;11043;0.0005533669900614768
0001;3467;0.00012789899483323097
1000;8979;0.000708704988937825
0100;6068;0.0016353850078303367
0010;1731;0.0003141539928037673
1000;4383;0.0004782940086442977
0010;4830;0.0014973849756643176
1000;2352;0.0010997749923262745
0001;3357;0.0012344680144451559
0100;2457;0.0005080100090708584
0100;4289;0.0007580810051877052
0100;3424;8.123001316562295e-05
0100;4445;0.0013087719853501767
1000;3504;0.0002719250041991472
0010;1796;0.0003243809915147722
0001;3708;0.0007356720161624253
0010;1935;0.0004256359825376421
0001;2877;0.0001741649757605046
0001;26832;6.620798376388848e-05
0001;4295;0.0006162680219858885
0010;2162;0.000225684983888641
0010;5101;0.00029718701262027025
0100;3857;0.00041904899990186095
0100;2995;0.0006146730156615376
0100;3381;0.0001450680138077587
0100;7038;0.0007563639956060797
0001;2117;0.0003413640079088509
0100;4727;0.0014376339968293905
0001;7881;0.0003231879964005202
0001;3681;0.0006056720158085227
0010;1279;3.5953999031335115e-05
0100;2881;0.0002879170060623437
0010;3591;0.0007522550004068762
0010;6925;0.0002226899960078299
0001;4170;0.0004298310086596757
0001;3213;0.0004483359807636589
0010;2679;0.0008117939869407564
0010;1018;9.556001168675721e-05
1000;4617;0.0008909950265660882
0001;3107;0.0006491329986602068
0010;7740;0.0006395340024027973
0001;1946;0.0003325090219732374
0001;1817;0.0001967510033864528
0001;7281;0.00022623699624091387
0001;2835;0.0009282190003432333
0010;82810;0.0005075459775980562
0010;5865;0.0009010229841805995
1000;3014;0.0002613319957163185
0001;3861;0.0005448729789350182
0100;5893;3.869898500852287e-05
0100;2798;6.068000220693648e-05
0001;10819;0.0007345960184466094
0100;7190;0.0010828780068550259
0001;5886;0.0012498529977165163
1000;6441;0.00014778200420551002
0100;2269;0.000152338994666934
0100;10966;0.00016411300748586655
0100;1770;0.0005141689907759428
0100;24500;0.00011729099787771702
1000;4224;0.0004533469909802079
1000;4679;0.0006284789997152984
0100;5359;0.0004474809975363314
0100;4055;0.00023226099438033998
1000;2501;0.0012149230169598013
0001;4166;0.00048556597903370857
0001;2995;0.0006234549800865352
0001;6424;0.0007999470108188689
0001;1486;0.00016951499856077135
1000;3904;0.0009150250116363168
1000;3658;0.001253978000022471
1000;6366;0.0015882099978625774
0001;2064;0.0002990119974128902
1000;5270;0.00036451700725592673
0001;3481;0.00028008598019368947
0100;3044;0.0008390180009882897
1000;4422;0.0007774039986543357
0010;2112;0.00018006699974648654
1000;3915;0.0009642239892855287
0100;2539;0.00027293700259178877
1000;4361;4.4271000660955906e-05
0100;5040;0.0004239410045556724
0100;1273;0.000464526005089283
0010;1809;0.0002642590261530131
1000;4311;0.00045297498581930995
0100;1784;0.0004805430071428418
0100;4314;0.0006532710103783756
0010;5815;0.00038339299499057233
1000;2569;0.00044745701598003507
0001;3578;0.00017128200852312148
1000;4654;0.001185347995487973
0010;11736;0.0001843089994508773
0001;2661;0.00048026099102571607
0100;4425;0.00040092901326715946
0010;4631;0.0002569020143710077
0010;4867;0.0004325789923314005
0010;1483;7.761400775052607e-05
0100;5870;0.0009563920029904693
0010;6116;0.0001158190134447068
0100;14721;0.0002584369794931263
0010;2962;0.001083596987882629
0100;6226;0.0001304280012845993
0010;5728;0.0007750059885438532
0100;167463;0.00032801300403662026
0100;4468;0.0008575789979659021
1000;2924;0.000374629016732797
0001;2982;0.0005381029914133251
0001;3930;0.0008148729975800961
0100;2643;0.0006706029816996306
0001;2860;0.0008723139762878418
0010;6083;0.0008913610072340816
0001;6039;0.0012169099936727434
0010;2534;0.0012938579893670976
1000;3812;0.00014896801440045238
1000;3864;0.0005529889895115048
0010;2856;0.0005326100217644125
0010;3002;0.0007291520014405251
0100;14144;0.00031582199153490365
0100;638;0.00010123202810063958
0010;3053;0.0005183140165172517
0100;4735;0.0009570050169713795
0001;259327;0.0003961790062021464
0100;6988;0.0012456279946491122
0100;3438;0.0007424759969580919
0001;5295;0.00028354901587590575
0010;1978;0.00032958301017060876
0001;4875;0.0006222179799806327
0010;3477;0.00014972800272516906
1000;2572;0.0003960439935326576
0010;4911;0.0005181580199860036
0001;4723;0.0015878360136412084
0100;5188;0.0010255259985569865
1000;5551;0.0008981289865914732
0010;4348;0.000997434020973742
0001;3961;0.000770255021052435
1000;2097;0.0002834030019585043
0100;2594;0.0005494729848578572
0100;4854;0.0009935070120263845
0010;5607;0.00017863698303699493
0001;11142;0.00014578000991605222
0100;1928;0.0016936330066528171
0100;4737;0.0006198679911904037
1000;2345;0.00016827700892463326
0100;9280;0.001241944992216304
0100;4757;0.0012439660204108804
0010;6426;0.0006548580131493509
0001;3334;0.0005069639883004129
0001;3896;0.00019055299344472587
0100;3414;0.0006760100077372044
0100;3019;0.0006763490091543645
0100;4294;0.0007421949994750321
0010;3723;0.0010621369874570519
0010;1484;0.000525840005138889
0100;5827;0.00033007998717948794
0001;5913;0.00031218898948282003
0010;5117;0.00021033798111602664
0100;4248;0.0008861499954946339
0100;6136;0.0005898720119148493
1000;3186;0.00010647100862115622
0010;6806;0.0004500109935179353
0001;4659;0.0013764580071438104
1000;2008;0.0003978489839937538
0100;7155;7.430900586768985e-05
0001;3977;0.0010206829756498337
1000;2622;0.0003391730133444071
0100;4399;0.0002963370061479509
0100;2209;0.000243848015088588
1000;4187;0.00043451201054267585
0001;9878;0.00031310197664424777
1000;1407;0.0003827190084848553
0010;3268;0.0008230990206357092
0001;2149;0.00019289099145680666
0001;5508;0.0008232299878727645
0100;7925;0.0010316869884263724
1000;4134;0.0007940990035422146
1000;3983;0.0009826899913605303
1000;2795;9.328400483354926e-05
1000;2577;8.283599163405597e-05
0100;4175;0.0005261829937808216
0001;3290;0.0001904070086311549
0010;2668;0.0009134929860010743
0010;2257;0.0002729720144998282
0001;11753;0.0002804639807436615
0100;3968;0.0006892049859743565
1000;3698;0.0006321179971564561
0100;4767;0.0011581490107346326
0001;2551;0.0006066449859645218
0100;4266;0.00045870497706346214
1000;3230;0.000699034018907696
0001;1283;0.0002720269840210676
0001;5359;0.00032968699815683067
0100;13334;0.0003644110111054033
0100;2427;0.000775068998336792
0001;6265;0.0006918540166225284
0001;5253;0.00024364198907278478
1000;4279;0.0010759279830381274
1000;1908;0.0004645919834729284
1000;10314;0.0002383760001976043
0010;3377;0.0004134989867452532
1000;5488;3.907899372279644e-05
0010;5008;0.000760572002036497
1000;4264;0.0005313630099408329
