conf;price;weight;time;complexity;optimal
1111010111;6515;505;0.0017388429987477139;705;True
1110111011;7842;653;0.001179165999928955;795;True
0101111111;9119;795;0.0009525360001134686;768;True
1010110111;8050;703;0.0009909250002237968;787;True
1011010111;7726;667;0.0009299459998146631;786;True
1110111001;9269;839;0.0009640200005378574;745;True
0110111111;9119;796;0.0009630330023355782;791;True
1110111010;9394;853;0.0010036839958047494;809;True
1111101100;9776;894;0.0009596300005796365;777;True
1111101011;7501;614;0.0009614779992261901;794;True
1101010011;10069;955;0.0009641669967095368;751;True
1011111001;9567;871;0.0009976069995900616;782;True
1111011011;7461;609;0.0008927570015657693;718;True
1010011111;9128;823;0.0009349080064566806;755;True
0011101111;8953;803;0.0009446780022699386;749;True
1001111011;10810;1009;0.0009371240012114868;782;True
1010111101;9464;860;0.0009533359989291057;790;True
1101110011;9952;916;0.0009292360045947134;743;True
1101101110;8495;751;0.0009993550047511235;791;True
1111110100;8770;782;0.0009653559973230585;771;True
0111010111;9542;868;0.0009515549973002635;748;True
0111111010;8302;730;0.0010105660039698705;775;True
1010110111;8879;794;0.0009282169994548894;767;True
1001110111;9894;908;0.0010006209995481186;797;True
1011100111;9352;849;0.000942229999054689;764;True
0111101011;9607;877;0.0009522050022496842;770;True
1100101110;10466;999;0.0009113280029851012;745;True
1011011011;7881;684;0.0009696340057416819;795;True
1011101111;8537;730;0.0009305880012107082;763;True
1110111100;8735;780;0.0009766079965629615;768;True
0111100111;7292;619;0.0009220779975294136;723;True
1011110011;8207;721;0.0009454040045966394;731;True
1011010111;8373;738;0.000970907996816095;774;True
0111010111;10350;959;0.0009754389975569211;788;True
1111111010;9058;788;0.0009998189998441376;777;True
1111101110;6607;516;0.0010050720011349767;781;True
1011100111;8876;795;0.0009266909983125515;760;True
1111010011;7591;652;0.0009524429988232441;781;True
0011101111;8900;797;0.001056918001268059;799;True
1111101101;8204;693;0.0012873570012743585;756;True
1111010111;7689;635;0.0009124720018007793;744;True
0111011111;7866;656;0.0010066920003737323;710;True
1111110100;8754;780;0.0009442269947612658;713;True
1101111101;9088;790;0.001028240003506653;778;True
1101111010;7900;686;0.0013125359982950613;788;True
1111000111;8476;751;0.0009751559991855174;730;True
0111111100;10141;935;0.0010215709990006872;762;True
1010101111;8048;704;0.001029730003210716;780;True
1110110101;10749;1003;0.0009973969936254434;813;True
0101110111;9609;876;0.0009631439970689826;787;True
1010111111;8264;698;0.001076713000657037;795;True
