conf;price;time
00010000000000000000;5078;0.0001744940018397756
10000000000000000000;3690;0.00018419700063532218
01000100000001100000;7231;0.0011775970051530749
00000010000000000000;3212;6.400499842129648e-05
10000100011001100000;9991;0.006782290001865476
00000001000000000000;1956;8.900299872038886e-05
10000100010000000110;6880;0.005245082997134887
00000000100000000000;3070;5.9867998061235994e-05
00001000000000000000;1987;0.00014055099745746702
00000100000000000000;7245;0.00011059799726353958
00100000000000000000;3661;9.383499855175614e-05
00001000000000000000;3615;0.00035725600173464045
00000000000000000010;2355;0.00014240999735193327
10000000000000000000;2580;6.797700189054012e-05
01101000010001001100;8152;0.004608119001204614
00000000001000000000;5076;0.00028600500081665814
00000000000000000100;6409;0.00023362300271401182
00000010001010010100;6722;0.0018227830005344003
00000000000100000000;4467;0.0008903650013962761
00000000000000010000;2839;7.789299706928432e-05
00100001000000100000;4145;0.0001568950028740801
00001000000000000000;2082;9.956699796020985e-05
00010000000000000000;6872;6.190800195327029e-05
00101000100101000000;8285;0.005672510000295006
00000000000000000100;4581;0.0003694339975481853
00000000000001000000;4765;0.00017450500308768824
00000010000000000000;5740;0.0009195940001518466
10001010001000010000;6561;0.0018228690023534
00000000000000010000;6897;0.00035118999949190766
00000000000010000000;5189;0.0004823060007765889
00000000000000000010;5670;0.0005849850058439188
00000000000000000001;4856;0.00015399300173157826
00000000000000000001;3627;8.981399878393859e-05
00000000000000000100;3815;3.867399937007576e-05
00000000100000000000;7139;0.0001515039984951727
00100110100000000010;7337;0.002015848003793508
00000100000000000000;5435;0.00024558800214435905
00000000000000100000;4383;0.00013329600187717006
00000000000000010000;9674;0.00016663599672028795
00001000000000000000;6528;0.0013198439992265776
00000000010000000000;7104;0.000383095997676719
00010000000000000000;2427;0.0001195759978145361
00000000000000000100;1741;7.386200013570487e-05
10000000000000000000;4634;0.0001802749975468032
01000000000000000000;4549;0.00035528499574866146
00000010000000000000;6629;0.001149398995039519
00110010000100010100;8992;0.0037960670015309006
00000000000000000001;2296;0.00025066700618481264
00000000000100000000;2632;5.811700248159468e-05
00000000000000100000;4900;0.00032763600029284135
10000000000000000000;6879;0.00018303300021216273
01000000000000000000;5187;0.00028545199893414974
00000000000000010000;3284;0.0002036119985859841
01000000001101010000;9817;0.0058151880002697
00000100000000000000;4883;6.348900205921382e-05
00000000000000000001;20503;9.179300104733557e-05
00000100000000000000;5466;0.00016487300308654085
01000101011000100000;7250;0.002924139000242576
00000000010000000000;5199;0.0009199670021189377
00000100000100010010;6270;0.0008712709968676791
10000000000000000000;4134;0.00012129100650781766
00000000000001000000;4226;7.099900540197268e-05
10011010001001000000;9972;0.015745853997941595
00010000000000000000;1745;0.00010375699639553204
00000000000000010000;1762;6.0959006077609956e-05
00000000000010000000;7303;0.002074350995826535
00001000000000000000;11172;0.00018310399900656193
01000000000000000000;1332;9.573499846737832e-05
00000001000000000000;2097;6.0212994867470115e-05
01101000001000001010;9191;0.009791089003556408
00000000000000000010;4853;7.940899376990274e-05
10000000000000000000;3155;0.00013442100316751748
11000010000000000010;4653;0.0012204470040160231
00000010000000000000;4995;0.0004564780028886162
00000000000000100000;3213;0.0003547340020304546
00000000000000010000;4011;0.0003981199988629669
00000000000010000000;2462;6.555599975399673e-05
