w_sum;time;rel_err;conf
62;4.05092706499272;0.1506849315068493;01111111110111000110
66;4.531477684999118;0.014925373134328358;01010110110111101010
80;4.320339096011594;0.0;01110011110110101111
75;4.669391673000064;0.0;10110011111010100110
69;4.69670326099731;0.0;10111111101011111110
68;4.826032908982597;0.0;01111100100011110111
33;4.376591873005964;0.5352112676056338;11100100100111011000
80;4.435641378018772;0.0;10011111011000011110
77;4.222821653995197;0.07228915662650602;11111111011111001111
73;4.728560597024625;0.0;10110101110000001111
71;4.7581775760045275;0.0;10101110110100010110
75;4.6788712379930075;0.0;10001111011010111100
62;4.493511736014625;0.3111111111111111;11100011111001101111
48;4.6269337910052855;0.0;01010111000110110110
68;4.705991569993785;0.25274725274725274;11011111111010110101
57;4.5477704419754446;0.06557377049180328;11111111111101000011
40;4.577826038002968;0.25925925925925924;01001001111011111111
70;4.610383916995488;0.0;11011101111100011110
66;4.5141482850012835;0.10810810810810811;01011111110110010101
23;4.550938278000103;0.43902439024390244;10011111010111100101
56;4.960995490982896;0.0;00010110101001011111
45;4.8527135429903865;0.0;00011010111100000011
85;4.7529048990109;0.0;01101001100111110111
93;4.591125879000174;0.0;11110111011110001010
53;4.815829206985654;0.32051282051282054;10101100100010101110
48;4.655476851010462;0.2835820895522388;11110111110101111101
63;4.858934877993306;0.0;11000011101010110011
43;4.855098650994478;0.23214285714285715;01010101100101001011
37;4.80294225900434;0.4032258064516129;11011110010001011000
83;4.638608545996249;0.08791208791208792;01110011111110010111
95;4.686678293015575;0.0;10111101011111111100
89;5.015362031001132;0.0;11101001101101111011
37;4.560900383978151;0.0975609756097561;00100110000110111011
39;4.518079961009789;0.2777777777777778;11001101110110101110
36;4.808853363007074;0.0;00010101100011010111
54;4.892568804993061;0.0;11001101011110011001
65;4.863071545987623;0.1095890410958904;11011000101101000111
42;4.766483387997141;0.14285714285714285;01001000101101011111
73;6.105815046990756;0.0;11101011110001000001
53;6.517329734982923;0.0;01000011100111010100
81;6.3550571739906445;0.07954545454545454;01011101111101101011
62;5.893321246985579;0.21518987341772153;11110101100001101010
76;5.672165435011266;0.0;01100110001110011101
75;6.397653784020804;0.0;10111111010000011111
67;5.541395664011361;0.0;01101101111111001010
55;5.466330424998887;0.05172413793103448;11001011111111011110
45;5.697238954977365;0.3918918918918919;01110100101011011110
42;5.322896644007415;0.4;01011111000111011101
71;5.574864985013846;0.0273972602739726;11111110110111001110
39;5.361028126004385;0.390625;10110100101011000001
55;6.827213381999172;0.36046511627906974;10011000100111101111
54;6.942999040998984;0.0;10011101101101111111
54;5.6372816630173475;0.0847457627118644;00011101110011111101
71;5.482024041994009;0.0273972602739726;11011110100111101111
31;5.728466930973809;0.225;11100001011110101111
69;5.296939136984292;0.0;11110101101111001001
54;5.507450437988155;0.0;00101000100110011101
45;5.718225787015399;0.1509433962264151;11101101100010110111
77;5.665522007999243;0.0;01101011110101110110
62;5.776755472004879;0.08823529411764706;11011110111010100010
54;5.564811188989552;0.1;01110110100011011011
45;6.118308019998949;0.0;01011110101111010101
54;5.959632487996714;0.14285714285714285;10101101111001011111
70;5.838822260004235;0.0;10000011111011011000
80;5.290554439998232;0.0;11101001111011110011
48;5.625258821004536;0.1111111111111111;01011111100110000111
59;5.5522502590029035;0.03278688524590164;11111100111100110011
33;5.717692289996194;0.21428571428571427;11011011111111110011
59;5.8036990750115365;0.0;11000101110100010010
41;5.69734186300775;0.4533333333333333;01011101001111101011
36;5.512735099007841;0.42857142857142855;11110011110111000001
52;5.691618172975723;0.0;10001111011000010101
69;5.387036833009915;0.0;01111111111010011111
38;5.627842204004992;0.22448979591836735;10111110100010011011
56;5.566842497995822;0.44554455445544555;10110001111011111110
54;5.580118099984247;0.2894736842105263;11110101101111101101
37;5.7539365899865516;0.0;00101001110000001010
75;5.48136957801762;0.0;11101011001011001111
51;5.356886916008079;0.23880597014925373;01111111010111101111
36;5.65230648801662;0.4098360655737705;10001100011111101001
57;5.689578144985717;0.0;10011100000111111010
67;5.67963398899883;0.2872340425531915;11100010101110111001
48;5.68631528399419;0.1111111111111111;11100011101010111101
47;5.686282503011171;0.0;00010011100010110101
52;5.91055959899677;0.13333333333333333;00000101100111001111
25;5.50214022299042;0.358974358974359;11011101100111010000
73;5.5892095799790695;0.0875;11101101110010001011
87;5.945108203974087;0.0;01010110111101101001
38;5.75154745701002;0.0;11000000100001000011
45;5.606025593006052;0.21052631578947367;01111111111001001010
42;4.826690269983374;0.0;00100000011000101100
51;5.070371794980019;0.22727272727272727;11011011110001100001
36;4.279406279005343;0.0;00011101000110011111
40;3.858003132016165;0.43661971830985913;00011111111100111010
67;3.837433227978181;0.014705882352941176;11111111101111111010
30;4.042473768000491;0.0;01010001011100010000
46;3.8360643239866477;0.0;10000110111110100111
73;3.9485720320080873;0.1411764705882353;11111111011011111111
33;3.946509022003738;0.484375;11000011011100111100
52;3.9071726440161;0.2;10111111001111000000
