conf;price;weight;time;complexity;optimal
1101100010;5282;0;1.7672995454631746e-05;20;False
0000000001;1357;0;9.099996532313526e-06;20;True
1101111111;11226;0;8.872993930708617e-06;20;False
1110111111;14190;0;8.272996637970209e-06;20;True
1101110011;11317;0;7.996000931598246e-06;20;False
1101101011;9749;0;7.88200122769922e-06;20;True
1111001111;10641;0;8.013994374778122e-06;20;True
0101100111;12243;0;8.50800279295072e-06;20;True
0001001100;5078;0;7.1879985625855625e-06;20;False
1011100011;9767;0;7.458002073690295e-06;20;True
1100000101;5011;0;7.404996722470969e-06;20;True
1001100001;7154;0;7.07000435795635e-06;20;True
0011101010;8706;0;7.581998943351209e-06;20;True
1011011001;11113;0;7.602000550832599e-06;20;False
0000001110;6284;0;7.091999577824026e-06;20;True
1010000001;3226;0;7.05000275047496e-06;20;True
1111111011;11760;0;8.285001968033612e-06;20;True
0011100100;7397;0;6.9409943534992635e-06;20;True
1101010101;7653;0;7.538998033851385e-06;20;False
1111110111;10479;0;8.316994353663176e-06;20;True
0000000010;2483;0;6.628004484809935e-06;20;True
1010101011;9386;0;7.451999408658594e-06;20;True
0110011011;10754;0;7.909999112598598e-06;20;True
0101011111;11300;0;7.963993994053453e-06;20;True
0110101111;10015;0;7.713002560194582e-06;20;False
1110111100;10339;0;8.215996786020696e-06;20;False
0101000010;5123;0;7.165996066760272e-06;20;True
0000000001;2245;0;6.622998625971377e-06;20;True
1110101111;14648;0;8.060997060965747e-06;20;True
1111101101;13409;0;8.423005056101829e-06;20;True
1101111111;11287;0;8.286995580419898e-06;20;True
1010001100;5418;0;7.128997822292149e-06;20;True
1111111110;13027;0;8.030001481529325e-06;20;True
1101011011;8227;0;7.4359995778650045e-06;20;False
0110110111;8319;0;7.4020063038915396e-06;20;False
0000000101;3186;0;6.782000127714127e-06;20;True
1110100011;10255;0;7.78599496698007e-06;20;False
0101000111;6494;0;7.404996722470969e-06;20;True
1011111101;7330;0;7.529000868089497e-06;20;True
0011000101;4997;0;7.110000296961516e-06;20;False
1010100010;5129;0;1.0096002370119095e-05;20;False
1001110000;6460;0;7.1780013968236744e-06;20;True
1111111000;9713;0;7.80799746280536e-06;20;False
1010110101;10479;0;7.608003215864301e-06;20;True
1111100100;9939;0;7.834001735318452e-06;20;True
1110011101;13003;0;7.930997526273131e-06;20;True
0111111011;11774;0;7.763999747112393e-06;20;True
1110000010;7515;0;7.015005394350737e-06;20;True
0000001101;4179;0;7.1780013968236744e-06;20;False
1111011110;15953;0;2.0473002223297954e-05;20;False
0010100101;4330;0;6.695998308714479e-06;20;False
1110111111;12044;0;8.118993719108403e-06;20;True
0001111000;8185;0;6.985996151342988e-06;20;True
0000001100;3121;0;6.215996108949184e-06;20;False
1101110000;10222;0;7.110000296961516e-06;20;True
1111011010;11464;0;1.0787000064738095e-05;20;True
0111000111;8378;0;7.6649957918562e-06;20;False
1111111110;14503;0;8.71399970492348e-06;20;False
1111100110;10774;0;7.3740011430345476e-06;20;True
1111101101;10644;0;7.907998224254698e-06;20;False
0000000001;0;0;6.938003934919834e-06;20;True
1100100101;6576;0;7.522001396864653e-06;20;True
1110101111;11649;0;7.927999831736088e-06;20;True
1111100111;8898;0;7.595997885800898e-06;20;True
1111111011;11763;0;7.996000931598246e-06;20;True
0011011101;8797;0;7.147005817387253e-06;20;True
1100001111;7170;0;7.4409981607459486e-06;20;True
0001001000;2630;0;7.048001862131059e-06;20;True
0010011000;3468;0;7.091002771630883e-06;20;True
0010101110;7798;0;6.991002010181546e-06;20;False
0011111101;9722;0;7.44700082577765e-06;20;True
1110111110;10315;0;7.5360003393143415e-06;20;True
1101011010;10006;0;7.379996532108635e-06;20;True
0100100101;8326;0;7.11299799149856e-06;20;True
1111011010;12240;0;7.504000677727163e-06;20;False
0100000110;2417;0;6.8160006776452065e-06;20;False
1100110111;11501;0;7.699003617744893e-06;20;False
1011111010;10412;0;8.169998181983829e-06;20;True
0001111000;4241;0;7.360999006778002e-06;20;True
0111101111;13236;0;8.347000402864069e-06;20;False
1111110101;12922;0;7.859001925680786e-06;20;True
0101010110;7289;0;6.841000868007541e-06;20;True
1101101111;10290;0;7.96299718786031e-06;20;False
1100000111;6475;0;6.909998774062842e-06;20;False
0111011111;15312;0;7.439994078595191e-06;20;True
1111011111;7906;0;7.555005140602589e-06;20;True
0111100111;10693;0;8.089999028015882e-06;20;False
0100111111;8948;0;7.394999556709081e-06;20;False
1100001100;5474;0;7.1459944592788815e-06;20;True
0000010000;1976;0;7.119997462723404e-06;20;True
1101110111;9282;0;7.998001819942147e-06;20;False
1101011111;14950;0;7.687995093874633e-06;20;True
0110000100;4739;0;6.610003765672445e-06;20;True
0011111111;8487;0;7.599999662488699e-06;20;False
1111001111;10261;0;7.756003469694406e-06;20;False
1000010100;4584;0;6.761001714039594e-06;20;False
0111000001;5707;0;6.860995199531317e-06;20;True
0101110111;12683;0;7.560993253719062e-06;20;True
1111011111;10922;0;7.901995559222996e-06;20;True
1010000011;6734;0;7.061993528623134e-06;20;False
1010100000;4670;0;6.504000339191407e-06;20;False
