solvable;conf;price;weight;time;complexity
False;0100;1129;43;4.810900099982973e-05;3
False;0110;2966;104;6.240299990167841e-05;5
False;0000;0;0;2.017900078499224e-05;1
False;1000;70;23;3.250599911552854e-05;2
False;0101;2758;223;0.00010193300113314763;6
False;0100;1641;8;9.341800068796147e-05;2
False;1101;4607;304;0.0001257940002687974;5
False;0110;4422;57;4.83049989270512e-05;3
False;1011;3451;353;0.00012604800031112973;6
False;1000;744;86;0.0001063939998857677;2
False;1110;4774;331;0.0001361619997624075;4
False;1100;1538;35;0.000108022999484092;4
False;1101;5798;338;0.00014258500050345901;5
False;1011;3972;227;0.0001050040009431541;4
False;1100;4117;291;3.399600063858088e-05;3
False;1100;2698;167;3.529900095600169e-05;3
False;0000;0;0;1.7256999853998423e-05;1
False;1000;2453;81;2.7764999686041847e-05;3
False;0101;3999;189;2.7661999411066063e-05;6
False;1110;4919;432;2.6108000383828767e-05;5
False;1000;2098;17;1.7422000382794067e-05;2
False;0001;1382;103;1.0077999831992202e-05;2
False;1110;4485;147;2.20969996007625e-05;4
False;0111;3611;224;2.51219989877427e-05;6
False;1101;3102;562;2.093900002364535e-05;4
False;0101;2551;48;2.475300061632879e-05;5
False;1100;3076;137;2.2080999769968912e-05;4
False;0001;1649;14;9.958999726222828e-06;2
False;1001;2937;173;2.2194999473867938e-05;5
False;1101;5798;482;2.057699930446688e-05;4
False;1011;4506;231;2.544599919929169e-05;6
False;1011;5893;305;2.6178000553045422e-05;7
False;0100;2277;47;1.3212998965173028e-05;2
False;1001;2689;112;2.1709000066039152e-05;5
False;1000;2356;62;1.9446000806055963e-05;3
False;1010;1209;45;1.93839987332467e-05;4
False;0000;0;0;9.087998478207737e-06;1
False;1100;3414;43;2.151099943148438e-05;4
False;0111;4899;197;2.9369999538175762e-05;7
False;1010;2310;144;2.614900040498469e-05;5
False;1000;2024;13;1.5282999811461195e-05;2
False;0101;2625;165;1.45779995364137e-05;3
False;1100;3331;136;2.3612999939359725e-05;4
False;0111;3271;223;3.002800076501444e-05;8
False;1110;4966;298;2.236700129287783e-05;4
False;1100;1792;52;2.2987998818280175e-05;4
False;0011;4753;192;3.3600999813643284e-05;10
False;0110;3966;13;1.6230000255745836e-05;3
False;0000;0;0;1.0575000487733632e-05;1
False;1001;2717;44;1.660100133449305e-05;3
False;0000;0;0;9.213999874191359e-06;1
False;1101;3895;212;2.0864999896730296e-05;4
False;0011;4212;110;2.154200046788901e-05;5
False;1000;523;65;2.0826000763918273e-05;3
False;1011;4588;355;2.509600017219782e-05;6
True;1010;2986;269;3.0626000807387754e-05;7
False;0110;3438;271;3.416700019442942e-05;6
False;0010;2090;70;1.7197000488522463e-05;2
False;1001;4343;298;4.400099896884058e-05;8
False;0011;4469;202;4.3771999116870575e-05;7
False;0000;0;0;1.071699989552144e-05;1
False;1001;2537;226;2.3237000277731568e-05;4
True;1000;1235;43;2.0909999875584617e-05;3
False;1110;4289;297;2.8399999791872688e-05;5
False;1101;6226;280;2.7520000003278255e-05;5
False;1100;4371;56;2.369699905102607e-05;3
False;1001;3162;358;2.8380998628563248e-05;6
False;1011;4275;447;2.5833000108832493e-05;6
False;0000;0;0;9.34000127017498e-06;1
False;1101;5282;388;2.0846999177592807e-05;4
False;1001;2301;173;1.8398999600321986e-05;3
False;1011;2861;343;3.051900057471357e-05;7
False;1010;2542;212;2.0216000848449767e-05;3
False;0000;0;0;1.2057000276399776e-05;1
False;0111;2904;214;2.836599924194161e-05;6
False;0011;3721;192;2.4981000024126843e-05;5
False;1110;5098;233;2.515800042601768e-05;4
False;1101;3681;393;3.199599996150937e-05;7
False;1011;5150;167;2.312800097570289e-05;4
False;0010;1548;23;1.3205999493948184e-05;2
False;1100;3244;262;3.055299930565525e-05;3
False;1011;5633;420;3.089600068051368e-05;7
False;0000;0;0;1.049899947247468e-05;1
False;0100;1872;33;1.5038000128697604e-05;2
False;1110;6606;294;2.5397999706910923e-05;4
False;0101;2533;102;1.749700095388107e-05;3
False;0001;2283;132;2.2347998310578987e-05;4
False;1000;161;58;1.741699998092372e-05;2
False;0100;927;167;2.2528000044985674e-05;3
False;1101;4527;139;2.7688000045600347e-05;5
False;1101;3363;341;2.251799924124498e-05;4
False;0111;3770;338;3.1952999052009545e-05;8
False;0001;1160;31;1.0362999091739766e-05;2
False;1001;1910;177;2.2324000383378007e-05;4
False;1011;5212;716;3.4190999940619804e-05;6
False;1101;2751;420;2.7783000405179337e-05;6
False;1100;3901;83;2.5728000764502212e-05;4
False;0010;1487;225;2.4040999051067047e-05;4
False;0111;4088;35;1.8060000002151355e-05;4
False;0001;1936;5;1.1543999789864756e-05;2
False;0111;5818;304;3.3570000596228056e-05;9
False;0110;3402;91;2.954800038423855e-05;6
False;0001;1289;3;9.91300112218596e-06;2
False;0101;2691;192;2.283400135638658e-05;5
False;0100;2173;184;2.5736999305081554e-05;3
False;0110;3248;220;3.2160000046133064e-05;5
False;1001;3340;237;1.846899976953864e-05;3
False;1010;3497;192;3.3262000215472654e-05;5
False;1110;5201;146;2.9123000786057673e-05;6
False;0010;1867;25;1.3365000995690934e-05;2
False;0111;5518;385;3.3387001167284325e-05;8
False;0010;2413;42;1.7116999515565112e-05;2
False;0101;3499;216;3.0152999897836708e-05;5
False;1011;3567;413;3.883099998347461e-05;6
False;1110;5403;207;3.521199869283009e-05;4
False;1010;3213;42;2.8553999072755687e-05;4
False;0001;2445;221;3.0246999813243747e-05;5
False;0000;0;0;1.3472999853547662e-05;1
False;0101;2993;52;2.622800093377009e-05;3
False;0110;3018;131;2.1820998881594278e-05;3
False;1110;4255;285;3.2187999750021845e-05;4
False;1010;4162;119;4.03199992433656e-05;5
False;1011;5875;122;3.8129999666125514e-05;7
False;1000;2120;16;2.459399911458604e-05;2
False;0101;3619;201;0.00015252400044118986;7
False;0000;0;0;1.3723001757171005e-05;1
False;1001;4413;191;2.6446999981999397e-05;4
False;0010;2364;30;1.6900999980862252e-05;2
False;0101;3248;286;3.445800030021928e-05;4
False;1011;5691;454;3.704399932757951e-05;7
False;0110;2980;46;3.644499884103425e-05;5
False;1011;4369;459;3.4078999306075275e-05;6
False;0010;1063;121;2.926299930550158e-05;5
False;1100;3557;146;3.765899964491837e-05;5
False;1101;4346;403;3.157299943268299e-05;5
False;0011;1822;396;3.701499917951878e-05;6
False;1110;2302;446;2.7523999960976653e-05;4
False;0100;2006;184;2.886500078602694e-05;4
False;0010;1055;75;1.673500082688406e-05;2
False;1101;5086;338;3.321999975014478e-05;5
False;1110;1535;279;3.2759999157860875e-05;4
False;1110;6234;365;3.0998000511317514e-05;4
False;0111;2455;289;5.058900023868773e-05;8
False;0000;0;0;1.9065999367740005e-05;1
False;0000;0;0;1.662900103838183e-05;1
False;0110;4255;240;3.6186998841003515e-05;5
False;1101;4518;221;4.200200055493042e-05;5
False;1101;3482;90;3.018500137841329e-05;4
False;0010;2446;25;2.39609998970991e-05;3
False;1011;3000;466;2.8964999728486873e-05;5
False;1011;3714;340;3.943699994124472e-05;7
False;1000;2483;98;2.6345000151195563e-05;3
False;1100;475;75;3.280400051153265e-05;4
False;1100;3621;269;3.659899994090665e-05;5
False;1100;1777;140;4.1725999835762195e-05;4
False;1101;4059;362;4.207900019537192e-05;5
False;1001;3232;89;4.4096999772591516e-05;7
False;1101;4047;325;3.2310999813489616e-05;5
False;0100;2444;62;2.6728999728220515e-05;4
False;0110;2201;305;4.156900104135275e-05;5
False;1000;1118;1;2.4163999114534818e-05;2
False;0000;0;0;1.3798999134451151e-05;1
False;1101;3883;319;3.119000029982999e-05;4
False;0110;4042;239;3.180699968652334e-05;4
False;1100;1609;67;3.647599987743888e-05;4
False;0100;1314;34;3.681599991978146e-05;2
False;0110;3352;141;3.562500023690518e-05;5
False;1110;4900;285;3.219900099793449e-05;4
False;1110;6731;397;3.511199975037016e-05;4
False;0010;2489;226;3.909499901055824e-05;5
False;0010;2439;44;2.6589999833959155e-05;3
False;1100;3785;364;2.6728999728220515e-05;3
False;1101;4835;260;3.084600029978901e-05;4
False;0001;103;88;1.6830999811645597e-05;2
False;1010;4005;137;4.851000085182022e-05;6
False;0110;2094;113;3.129899960185867e-05;4
False;0000;0;0;1.3531000149669126e-05;1
False;0101;3683;258;3.6047998946742155e-05;6
False;0101;3624;287;4.2846000724239275e-05;6
False;1011;4842;271;3.9663000279688276e-05;5
False;1011;3693;312;4.9121999836643226e-05;9
False;1110;3798;135;3.306100006739143e-05;4
False;0000;0;0;1.8557000657892786e-05;1
False;1011;4391;362;4.175300091446843e-05;7
False;1101;3600;461;3.6190000173519365e-05;5
False;1100;3084;130;2.8434998966986313e-05;4
False;0011;4249;244;3.6371999158291146e-05;7
False;0010;636;166;1.7143000150099397e-05;2
False;0111;2577;285;6.561299960594624e-05;8
False;1101;5838;315;3.449399991950486e-05;5
False;0101;3129;198;4.038599945488386e-05;7
False;0011;4846;226;3.6405999708222225e-05;6
False;1101;4084;259;3.316299989819527e-05;4
False;0001;1181;12;1.813100061553996e-05;2
False;1101;3584;274;4.009799886262044e-05;7
False;1001;1991;98;3.253899922128767e-05;4
False;0111;6201;275;5.45900002180133e-05;8
False;0110;2525;415;5.2035999033250846e-05;6
False;0011;3098;96;3.547300002537668e-05;4
False;1001;2965;115;3.537900010996964e-05;4
False;0000;0;0;1.7468999431002885e-05;1
False;0100;2493;36;3.730199932761025e-05;2
False;0111;4392;135;6.329299867502414e-05;7
False;0000;0;0;1.7239000953850336e-05;1
False;1000;2209;107;3.222499981347937e-05;3
False;0011;2230;233;6.136900083220098e-05;9
False;0000;0;0;1.9985000108135864e-05;1
False;0100;1992;119;4.150299901084509e-05;4
False;1101;2582;147;3.927500074496493e-05;4
False;0001;924;39;3.717399886227213e-05;2
False;1100;3726;264;3.742399894690607e-05;3
False;0000;0;0;1.7395001123077236e-05;1
False;0001;2063;187;3.16420009767171e-05;5
False;1101;3013;185;3.66019994544331e-05;4
False;0000;0;0;1.617900124983862e-05;1
False;0000;0;0;2.1721001758123748e-05;1
False;0100;1742;145;3.616699905251153e-05;3
False;0010;1664;87;2.696999945328571e-05;2
False;0010;2403;33;2.5430999812670052e-05;2
False;1100;2193;238;6.372900134010706e-05;4
False;1001;1648;134;3.187400034221355e-05;3
False;0101;2260;56;2.9568000172730535e-05;3
False;1110;4656;275;5.1633998737088405e-05;6
False;0100;1185;46;3.1255998692358844e-05;2
False;0110;3714;125;4.959500074619427e-05;5
False;1000;1360;3;2.6804998924490064e-05;2
False;1000;365;3;3.785999979299959e-05;2
False;1110;4730;93;5.3096000556251965e-05;5
False;0100;184;135;3.160300002491567e-05;2
False;1011;6260;116;3.5963001209893264e-05;4
False;1011;4385;214;4.3088999518658966e-05;6
False;1110;5391;401;4.079099926457275e-05;4
False;1110;5007;226;4.4825999793829396e-05;4
False;1011;5574;420;6.832799954281654e-05;6
False;1101;3265;366;4.6455999836325645e-05;5
False;0100;2013;20;2.8285001462791115e-05;2
False;1000;1598;50;3.384099909453653e-05;2
False;1101;5384;394;3.5926999771618284e-05;4
False;1010;3796;109;4.075700053363107e-05;6
False;0010;1410;9;2.816900087054819e-05;2
False;1110;4660;231;4.6342998757609166e-05;5
False;0111;5359;590;6.66939995426219e-05;8
False;0001;1462;194;6.16349989286391e-05;6
False;0010;2500;5;2.447400038363412e-05;2
False;1100;3195;93;6.52960006846115e-05;5
False;0011;3293;128;4.733499918074813e-05;5
False;1101;5771;153;3.3209998946404085e-05;4
False;0110;3079;244;4.681899918068666e-05;5
False;1001;3429;190;3.024099896720145e-05;3
False;1100;4183;159;3.4452999898348935e-05;3
False;0000;0;0;2.391900125076063e-05;1
False;1110;3458;268;5.139499990036711e-05;7
False;0110;2362;91;2.548200063756667e-05;3
False;0001;1545;40;2.174700057366863e-05;2
False;0000;0;0;1.7839000065578148e-05;1
False;0111;1617;270;5.564499952015467e-05;9
False;1101;2857;283;3.865899998345412e-05;4
False;1110;3779;112;4.282199915905949e-05;5
False;1100;3231;150;2.821199996105861e-05;3
False;0101;3824;146;2.157299968530424e-05;5
False;1011;4733;302;2.1582000044872984e-05;5
False;1110;5503;295;2.207300167356152e-05;4
False;1110;1874;219;2.80719996226253e-05;6
False;1010;4072;260;1.8611000996315852e-05;3
False;0101;3958;278;2.7202000637771562e-05;7
False;0100;1140;56;1.9164999685017392e-05;4
False;0101;2722;336;2.1292000383255072e-05;5
False;0101;2627;269;5.209899973124266e-05;7
False;1011;5977;552;2.386499909334816e-05;7
False;1100;1924;81;1.788000008673407e-05;3
