solvable;conf;price;weight;time;complexity
False;0101110010110111101101101;21791;1550;0.4795550529997854;38929
False;0100000110001010000000100;12808;210;0.006218448000254284;304
False;0001000001010000001010000;7978;148;0.0013728760004596552;117
False;1111111111111001101011101;29755;2664;0.007322460000068531;496
False;1111111110101111101111001;28265;2800;0.008775827000135905;725
False;0011001011011001001011011;22270;1440;1.3693435820005107;70394
False;1111110111111101111111011;28325;2209;0.0029172300000936957;197
False;0000100100000000100000011;7616;391;0.02293038600055297;1752
False;0010000000000010000000000;3140;93;0.0005717539997931453;24
False;1101110111010111011111111;27494;2552;0.00960534500063659;846
False;0111111111111111111111111;35936;2924;0.00196231199970498;93
False;1111111011111110111110011;30636;2648;0.010944588999336702;644
False;1111111111101111111111111;28592;2750;0.000826825000331155;52
False;1100111111100110111110011;28534;2293;0.04149187599978177;3515
False;0111110011111110111101111;27910;2141;0.047630250999645796;4710
False;0000000100000000011100000;5635;36;0.00040500399973097956;30
False;1011010101101010000010111;21038;714;0.5749568690007436;36355
False;1100000100010101111011110;21620;1292;0.2585820579997744;14895
False;1101111000100111111001100;26843;1580;0.3523210299999846;24611
False;1010111011110110011110110;27839;1750;0.5261806460002845;47216
False;0101110010000000100100101;13374;525;0.05556424099995638;3699
False;0110000011010010011100111;21835;1053;0.44439837700065254;28101
False;1000000101110000100100100;16213;593;0.13778581200040207;8720
False;0110001111011111101110010;22975;1670;0.9352392920000057;79534
False;1100111111111011111000110;26288;2347;0.08882432700011123;9000
True;0011100000101000010010001;11591;376;0.04522396599986678;3108
False;1010110111100011010001010;20546;959;0.7416021610006283;46305
False;0000001001000000001001000;6451;140;0.0018637530001797131;76
False;1100011001100000000010000;10236;204;0.01889354499962792;1279
False;1100110010110110001010010;21617;1448;1.4106609760001447;91438
False;0111111111111111001110101;35515;2093;0.012868695999713964;903
False;0100100101100111011011011;23713;1417;0.5585514880003757;39671
False;0110101111110100001101011;23041;1381;0.6674034589996154;48938
False;0000110111101010010111101;24517;1286;1.60992324200015;127481
False;1011001111010011111111111;31220;1942;0.18946506100019178;14681
False;1000001000000100110000000;5812;177;0.002120690999618091;116
False;1011111111111111111101111;27549;2388;0.0031046029998833546;167
False;0100110110100101001101000;19503;559;0.2678466239995032;15764
False;0000100111100011011111010;22699;1081;1.0242998929998066;77350
False;0111011011101101111111011;25231;2036;0.037403674999950454;3142
False;0100010000000001011000011;10795;360;0.01233469800081366;803
False;1111111101110100101111101;29910;2074;0.058008995000818686;5171
True;1111111111111111111111111;32675;3292;0.0007692279996263096;26
False;1100101111001001111101001;23710;1659;0.6591375839998364;42139
False;0000000100000000000000000;909;5;0.000114608000330918;2
False;0111111111111111111111111;28480;2520;0.0021153570005481015;100
False;1011110110111011111011011;26880;2314;0.11233996600003593;9205
False;1100000101011100010010101;18923;1001;1.1302483279996522;83027
False;1111111111011111111111111;28227;2942;0.0009481799997956841;45
False;0100110010010101111000010;17468;714;0.9321586149999348;78745
False;1110111111111111101111110;27312;2703;0.010976002000461449;235
False;1010111001111001011101110;24724;1964;0.9531374700000015;37448
False;1111111111011111111111101;27107;2031;0.0023743010006000986;90
False;0110000110000100100101010;17855;576;0.2612811219996729;14600
False;1101010111001001101101001;22372;1621;0.9487626890004321;55548
False;0001111000000001000010000;9930;234;0.01380069500009995;627
False;1101110111111111111101111;29216;2368;0.004686616000071808;131
False;1101000001010000000001100;11366;528;0.16284239000015077;8742
False;1100101011010111001011010;23707;1665;0.16018519200042647;7964
False;0100101111010010001010010;17706;1522;1.2824633559994254;85673
False;0111110111101111111111111;30398;2995;0.007320804999835673;529
False;1111011111111111111111111;41411;2626;0.0011371310001777601;63
False;1111001101100011001111101;19205;1848;0.41636059299980843;31474
False;0001001010101110000000100;13229;396;0.06542665999950259;3255
False;0111111111111111101111101;29575;2455;0.012496063000071445;870
False;0110101111111111111010111;33335;2393;0.049795558000369056;3509
False;1001111110011101111111110;23080;1463;0.22414322799977526;18515
False;1111111111011111111111111;30952;2910;0.0015240259999700356;79
False;0111101101111111010111011;30216;2490;0.12477028400007839;9339
False;0010111011111111101111101;31058;2630;0.03942287500012753;2487
False;0000100100010101101110010;17722;855;0.4294933649998711;32516
False;1110000010001010100000110;11568;293;0.033942774000024656;1898
False;0011111110110000011110010;24590;1064;1.5846822479998082;121112
False;1111111111111111011111111;34697;3193;0.0007663670003239531;41
False;1111111011111111010111110;33200;2687;0.011880439000378828;841
False;0101111100011111101011011;25704;1364;0.3883003370001461;27571
False;0010101001010110001111010;20033;1292;2.373866568000267;236268
True;1111110001101010010011111;29186;1764;0.08953018600004725;5687
False;0001000010000000000000001;6371;189;0.0018816700003299047;97
False;0000000011110010110111010;18038;742;0.9567347000001973;93332
False;0011001010000100000010110;14490;270;0.0183589469997969;1133
False;0011001110010001001111011;20010;858;0.3363510100007261;24331
False;0101011100011011101001110;20707;1106;1.1245605690000957;77313
False;1010100000100010000000001;9132;333;0.04007156300031056;2099
False;0100101010101100111011101;24971;1452;0.5868813070001124;38575
False;1111111101111111111111111;24733;2280;0.0014819810003245948;99
False;1111001111111111011011111;25881;2440;0.016638768000120763;522
False;1001111111111010110111101;28919;2172;0.10889778899945668;9863
False;1010011000110001010110010;19493;1196;1.50992935999966;111041
False;0100000000000000000100100;5755;146;0.0025502079997750116;118
False;0010001100001000101001101;15212;710;1.3770468689999689;109494
False;0111111111111111111001011;28381;2646;0.01104098499945394;546
False;0100010011011111101010000;22267;994;1.1637596129994563;74130
False;1101110111101111111001111;29620;2159;0.0139814389995081;1370
False;0110111001000010001010010;17686;734;0.34611168499941414;20061
False;0011101010101001011010101;21147;1191;0.8580410399999892;62301
False;1111111101111111111111111;32194;2919;0.001422221999746398;72
False;0101000000001111100100100;15737;676;0.38346641099997214;28555
False;1111000110101010000111000;20396;1076;1.0820001629999751;63698
False;1101111111011111111111001;32048;2907;0.004481596999539761;257
False;0001001011111111111111110;19018;1697;0.31684096900062286;19507
False;0100000010001000000001000;8613;350;0.006345409999994445;452
False;1100110101001111010111000;24468;1412;0.498800523000682;28642
False;1111111111111001111111111;29041;2561;0.0018318759994144784;153
False;1111111001110111111111111;28182;2379;0.009537603999888233;800
False;0001100111011101111110000;23272;1375;0.49598778699964896;30459
False;1101110110111100101101111;29010;2409;0.054027352999582945;5377
False;0100111011100010001111001;21305;1165;0.41057251900019764;27366
False;0001000010000101000001010;10446;381;0.012642729999242874;762
False;1001010010111000001011000;18534;1103;1.367687293999552;110497
False;1111111101111111111111111;31548;2575;0.001507203999608464;100
False;1100101111000010101001001;16461;770;0.8792887359995802;71158
False;0111101001111101011111111;22519;1782;0.213659244000155;21352
False;1001101100000001011101101;22357;1382;1.2029214280000815;86648
False;0000100001000000000001000;4827;159;0.0015658040001653717;93
False;0111100101011001011110111;23039;1487;0.19405861799987179;13184
False;1111110111111001111111010;27476;2404;0.007983464000062668;649
False;0001000010110100111101000;15383;677;0.1263036970003668;6080
False;1111111111111111111111011;27821;2166;0.002010151999456866;101
False;1011111111111111001111101;29106;2244;0.025254268999560736;1222
False;1111111111100111101111110;28303;2310;0.0050254739999218145;324
False;1011111111011100100001001;24422;1556;0.9383523180003976;66014
False;0000000110010000010001001;9586;342;0.052083397999922454;3006
False;1111110111110111111101111;30269;2452;0.009485384000072372;709
False;1111011000100011110111111;24315;1452;0.4113773629997013;26588
False;1111110101111111111111111;32295;1968;0.015426400999785983;1568
False;0110001001011011010010101;18106;743;1.9810427709999203;181433
False;0100001111110010111011111;27412;1592;0.5007632770002601;33701
False;1000001000111111111010101;23171;1136;1.2016238189999058;91940
False;0101011010010001010110010;18778;815;0.7223734650006008;52030
False;1111111111100110111100111;37510;2237;0.01091805000032764;1083
True;1110111010101111110111011;23870;1801;0.08496961200035003;5395
False;0001111010000111011011010;18651;648;1.7394818490001853;162560
False;1011110101011110110111010;27928;1389;0.4664725049997287;40211
False;1111111111111111110111111;34936;3082;0.000809333000688639;33
False;1111111110111111101110111;28188;2646;0.00989458599997306;466
False;1000101010011101101011101;26857;1859;1.2623264659996494;115325
False;0000000000100110000000010;6601;173;0.0038706220002495684;346
False;1111111111111111111100111;27859;2617;0.0009482069999648957;46
False;1110111000101110011011111;26517;1923;0.09308948699981556;5468
False;1111001111111010101101111;27962;1920;0.07732533400030661;8170
False;0010000100000000000000000;856;22;0.00021119099983479828;4
False;1000101110101001111111000;21073;1427;1.1102289450000171;78044
False;0110100111101110100111011;19045;1439;1.400618630000281;133712
False;1110111111111111101100011;25596;2001;0.017598736000763893;1115
True;0100000110100011100010001;16014;676;0.37868325999988883;25909
False;0100110011011111101111000;22113;1101;2.2672060189997865;144682
False;1111111111110111111110101;27697;2597;0.008000447000085842;244
False;1111111111111111111111101;21446;2999;0.001962730999366613;37
False;0011110111111000100111011;29828;1142;0.7493207049992634;41668
False;1111111111111110011111110;33003;2115;0.002874217000680801;174
False;1111111111111010011101111;32229;1713;0.01746596600060002;1436
False;0000100010000001000000000;3424;102;0.0016940929999691434;60
False;0101111011111011111111111;28988;1630;0.040920901000390586;3540
False;0111101010101110110100111;26725;1977;1.350399577000644;113332
False;1001100111011101000000000;15557;561;0.18332637099956628;9105
False;1010111111111100001110111;26286;2106;0.19184988800043357;15866
False;1001000100111011111001010;18013;1089;0.890930722000121;55775
False;0111111111111101011111110;30994;2618;0.007748943000478903;500
False;1100111101110011111110110;30865;2037;0.1281348140000773;11794
False;0111011111000000011101000;17012;1020;0.9422568429999956;62695
False;1100011011001011000110101;21981;1149;1.7770653930001572;147918
False;1111001110111111100111111;31315;2278;0.07508379099999729;7290
False;0000000001010000000011000;6676;96;0.0009222099997714395;60
False;1110010010100100001111010;22323;1174;1.0012259639997865;61836
False;1000000100100000010000001;9700;238;0.00888111000040226;553
True;1111001010000010010010100;17606;907;0.30874161300016567;18443
False;1110011101001101101000101;20203;718;0.9362750000000233;62542
False;0101100000100000010100010;9401;168;0.005601093000223045;430
False;0111011110011111111111010;31920;1498;0.38449201399998856;30213
True;1011001100111110110000101;22206;912;1.9275291309995737;148585
False;1101011110001110000100110;22650;1286;0.44119456199950946;26549
False;1111111110110111111110111;29568;2101;0.0030006959996171645;176
False;1111111110011111111111111;30357;2416;0.009427032000530744;538
False;1111110110101001011111101;27661;1311;0.5499961089999488;41919
False;1011111011110111111110111;27479;1862;0.020593477999682364;1246
False;1111111111111111110111111;31290;3415;0.0013828579994878964;32
True;1011010110101110011111110;24408;2413;0.10841357599929324;8975
False;0000000000000000000000001;1895;5;7.279900000867201e-05;2
False;1011110100011111010011100;25473;2396;0.31376839600034145;20341
False;0100001001000000000000000;3837;20;0.0005834759995195782;15
False;1101111110110111011111111;26799;2214;0.019662415999846417;1590
False;0111110111111000010010101;20247;1627;0.42379796000022907;33560
False;1010101000101110011000111;22016;1015;2.2515704450006524;175517
False;0001100000000001000000001;8118;135;0.001120561999414349;38
False;1111111111110011111111111;35066;2778;0.003871814999911294;269
True;0010000111001110110010001;15289;631;0.5772296559998722;43113
False;1111101101010111111100101;28918;1935;0.4514087269999436;34350
False;1010011010101110101110111;26274;1574;1.260552947999713;113243
True;1111111000001011111111111;30668;1983;0.07611100899976009;6122
False;0110011110110100101111110;27092;1304;0.46324868600004265;30627
False;1000101001100110001101111;23961;1538;0.8526685540000472;78334
False;1001001110110001101001110;22670;1540;1.649719594999624;159380
False;1111101111111111110011111;32533;1727;0.01281654900049034;659
False;0110101000111001011011000;16001;1230;2.3266008939999665;242338
False;1000100001111110110011110;18549;734;0.3434370189997935;18601
False;1111111101011101111011111;32310;2312;0.011802771000475332;875
False;1111110101100101011010111;29194;1606;0.12025660300059826;7908
True;0100000000110000100111111;17644;1012;1.0669523939995997;91047
False;0110110110000001100110011;19193;1161;0.16741630599972268;7829
False;1111111111100011111111111;29086;2706;0.005073799999991024;521
False;0111111110110010111111111;25731;2693;0.034529570999438874;3304
False;0111000101010001111110100;20679;1001;1.2058365559996673;90396
False;1101100111010011111111010;28265;1944;0.30602510400058236;23394
False;0011001001011101101011011;21277;1255;2.2514721279994774;195794
False;1101000011101000011001110;20247;1357;1.059562478000771;86857
False;1111001110111111111011111;22741;2157;0.019913154000278155;1289
False;1111111111100001001111111;21297;1940;0.027520599000126822;2242
False;1101111111011111101101011;33165;2535;0.023222380000333942;1708
False;0100010110010111000110011;18308;1064;0.32285194100040826;17487
False;1101111111111111111111111;31011;2818;0.0018721299993558205;75
False;1010111000010011101000011;18550;908;0.23412742799973785;13112
False;0000110000000010000001000;4914;168;0.002909742000156257;126
False;1111111110111111111111111;35222;3006;0.0013340449995666859;89
False;0011100110001100011100001;19176;768;2.0928963360001944;194821
False;1100010011001000110010001;17475;1156;2.882229855999867;296607
False;0000000000000000000011000;3868;117;0.00045860899990657344;29
False;1001011010001111000101001;21451;1651;1.5473663699995086;114673
False;0000000000011010100100100;10112;347;0.012418415000865934;835
False;0111110110100111011101010;26456;2003;0.6912829290004083;55960
False;0001111101111111110011010;27266;1504;0.590260932000092;37905
False;0111111000101101101001110;23258;1275;2.6135392209998827;214902
False;1101110111111111111111110;31634;2953;0.0029614750001201173;201
False;1011101111100000000011000;16382;812;0.46521210100036114;28895
False;1000011000110000110100001;14294;837;0.7018653289997019;62285
False;1100111001100100010001000;13589;728;0.7533444970003984;71492
False;1111111111111111111111011;28718;2676;0.0007858420003685751;27
False;1100000100000011001010010;12868;506;0.12334517599992978;12394
False;0001011011111111111111010;29617;1899;0.41122861099938746;34630
False;1011101100011101011001110;24787;889;3.331572287000199;248918
False;0000111100111011110101100;25018;998;1.040813726000124;87345
False;0000101100110001101100101;14926;591;0.2492624970000179;18132
