w_sum;time;rel_err;conf
62;4.0630188650102355;0.1506849315068493;01111111110111000110
57;5.32762000701041;0.14925373134328357;01010010110111011010
80;6.783109179988969;0.0;01110011110110101111
69;6.581485345988767;0.08;11011011111010101110
69;7.439328559994465;0.0;10111111101011111110
68;7.630972488987027;0.0;01111100100011110111
33;6.829828944988549;0.5352112676056338;11100100100111011000
80;6.555998964991886;0.0;11011111011000011100
77;5.29333943099482;0.07228915662650602;11111111011111001111
38;5.8575083760079;0.4794520547945205;10011000011101001011
45;5.513608064997243;0.36619718309859156;10001010010100100111
72;5.42375587602146;0.04;10001011011110110100
62;5.5983945909829345;0.3111111111111111;11100011111001101111
48;5.677183157997206;0.0;01010111000110110110
68;6.068729899008758;0.25274725274725274;11011111111010110101
48;6.44441744897631;0.21311475409836064;11110111111110001010
40;6.474303510010941;0.25925925925925924;01001001111011111111
61;6.654042835987639;0.12857142857142856;01011100111101011110
74;6.480173762014601;0.0;01011110111110010101
23;6.414143350004451;0.43902439024390244;10011111010111100101
39;6.622017929999856;0.30357142857142855;00110110101001010101
36;6.349417981982697;0.2;01011001101100100011
85;5.673076819977723;0.0;01101001100111110111
93;5.49669509899104;0.0;11110111011110001010
53;5.775007008982357;0.32051282051282054;10101100100010101110
48;5.638886689994251;0.2835820895522388;11110111110101111101
32;6.3740742320078425;0.49206349206349204;01011101101011111000
50;6.180706626997562;0.10714285714285714;11010101100100011001
33;6.804173826996703;0.46774193548387094;01010101010101101110
91;6.39593143798993;0.0;01110011111100110111
95;5.675607612996828;0.0;10111101011111111100
89;5.612387818982825;0.0;11101001101101111011
37;5.908453295007348;0.0975609756097561;00100110000110111011
39;5.621147878002375;0.2777777777777778;11001101110110101110
36;5.633920742984628;0.0;00010001100111010111
54;5.840336957015097;0.0;11001101011110011001
70;6.177651423000498;0.0410958904109589;11001000111101110011
49;6.09875554201426;0.0;01001000101111011100
73;6.300880530005088;0.0;11101011110001000001
48;5.627348943991819;0.09433962264150944;01000111100111011011
81;5.693342866987223;0.07954545454545454;01011101111101101011
79;6.626542418001918;0.0;11110001100011111010
28;6.763471462996677;0.631578947368421;10110111001101100010
45;6.209957447019406;0.4;11001111011111110101
58;7.344548877998022;0.13432835820895522;11001101111111010010
58;6.415356660989346;0.0;10001101010001011111
45;7.358512092003366;0.3918918918918919;01110100101011011110
42;5.269828682998195;0.4;01011111000111011101
71;6.267779631976737;0.0273972602739726;11111110110111001110
34;6.183610641979612;0.46875;10010001111011010011
55;7.716329586983193;0.36046511627906974;10011000100111101111
54;6.944644083996536;0.0;10011101101101111111
54;6.196001169009833;0.0847457627118644;00011101110011111101
73;6.086850286985282;0.0;11111100100101111111
37;6.70278893300565;0.075;11100011101100101101
36;6.325119196990272;0.4782608695652174;01011010111011110011
54;5.875744977005525;0.0;00101000100111001101
51;5.937727735989029;0.03773584905660377;11101101001010110011
77;6.182701454992639;0.0;01101011110101110110
62;7.141533197980607;0.08823529411764706;11011110111010100010
54;6.7385751550027635;0.1;01110110100011011011
42;6.454675293993205;0.06666666666666667;01011111111101011111
54;6.745160391001264;0.14285714285714285;11101101111000011111
70;6.750004691013601;0.0;10000011111011011000
80;6.523415989999194;0.0;11101001111011110011
44;6.366559167014202;0.18518518518518517;00011011110110010111
59;6.647440188011387;0.03278688524590164;11111100111100110011
33;5.98890451900661;0.21428571428571427;11011011111111110011
46;5.600175610015867;0.22033898305084745;11000011110001111110
75;6.142885356006445;0.0;01000111110001011101
36;5.9917623969959095;0.42857142857142855;11110011110111000001
27;7.22910682001384;0.4807692307692308;00101011011000000111
69;6.706744377996074;0.0;01111111111010011111
38;6.840118621010333;0.22448979591836735;10111110100010011011
56;6.1418452769867145;0.44554455445544555;10110001111011111110
54;6.299629344983259;0.2894736842105263;11110101101111101101
34;6.63094303800608;0.08108108108108109;00101110110001111110
75;7.401469431992155;0.0;11101011001011001111
52;7.1325879960204475;0.22388059701492538;00001111110110101111
36;6.272476109006675;0.4098360655737705;10001100011111101001
47;6.478242283017607;0.17543859649122806;10100101011111111011
60;6.540400434023468;0.3617021276595745;11110010101110110001
48;6.622421460982878;0.1111111111111111;11100011101010111101
47;5.772300960990833;0.0;00010011100010110101
60;5.48150009001256;0.0;00010111100100001111
25;5.522734797006706;0.358974358974359;11011101101011010000
47;5.441317391989287;0.4125;10001010110111001011
70;5.600961318006739;0.19540229885057472;10011111011101001000
38;5.807156288006809;0.0;11000000100001000011
57;5.563776430004509;0.0;11010110011010001000
38;5.629612430988345;0.09523809523809523;00110101011101101000
51;5.537241620011628;0.22727272727272727;11011011110001100001
30;4.3057561829918995;0.16666666666666666;00010110101111011111
71;3.847496731003048;0.0;01101110111011101001
67;3.9169998559809756;0.014705882352941176;11111111101111111010
28;3.7966613520111423;0.06666666666666667;11010011011101100111
33;3.8549205610179342;0.2826086956521739;11010111111101001100
73;4.271287311014021;0.1411764705882353;11111111011011111111
64;3.9871503630129155;0.0;00010111001010100111
46;3.8510795410256833;0.2923076923076923;10011111001101010100
